token,token_id,freq
emacs,5005,2
susceptible,5006,2
openssl,5007,2
mistakenly,5008,2
exact,5009,2
surrounded,5010,2
periodic,5011,2
packagedeclaration,5012,2
matsushita,5013,2
yaojin,5014,2
lements,5015,2
long-running,5016,2
tourwe,5017,2
sen-,5018,2
mimetypeparameterlist,5019,2
belew,5020,2
translate,5021,2
check-in,5022,2
xie,5023,2
crease,5024,2
ghz,5025,2
gin,5026,2
salient,5027,2
winehq,5028,2
semi-automatic,5029,2
intrafile,5030,2
strncpy,5031,2
identi-,5032,2
analyse,5033,2
resemble,5034,2
tential,5035,2
xmx,5036,2
texceptions,5037,2
educators,5038,2
entitled,5039,2
sparc64,5040,2
gmt,5041,2
vancouver,5042,2
gstr,5043,2
subtle,5044,2
illustration,5045,2
prominence,5046,2
reader,5047,2
gov,5048,2
arff,5049,2
enumeration,5050,2
vendors,5051,2
longitudinal,5052,2
sualization,5053,2
stituents,5054,2
pc532,5055,2
speeds4,5056,2
retrospective,5057,2
leonardo,5058,2
co-changing,5059,2
jarzabek,5060,2
matchcblck,5061,2
lago,5062,2
winner,5063,2
appearing,5064,2
aver-,5065,2
remembers,5066,2
costly,5067,2
accordingly,5068,2
participations,5069,2
comparability,5070,2
maintainability,5071,2
prefixed,5072,2
equally,5073,2
ized,5074,2
dencies,5075,2
basit,5076,2
quantify,5077,2
ules,5078,2
complexities,5079,2
associ-,5080,2
units,5081,2
pursue,5082,2
objectives,5083,2
refactor-,5084,2
real-world,5085,2
torii,5086,2
char-,5087,2
toolkit,5088,2
prefix-postfix,5089,2
automati-,5090,2
tify,5091,2
yao,5092,2
treerank,5093,2
shortcom-,5094,2
disclose,5095,2
predominantly,5096,2
till,5097,2
hab,5098,2
anymore,5099,2
align,5100,2
late,5101,2
hav,5102,2
interdependencies,5103,2
checks,5104,2
vided,5105,2
gupta,5106,2
yesterday,5107,2
alike,5108,2
clarity,5109,2
check-,5110,2
evenly,5111,2
high-,5112,2
hwnd,5113,2
aggressively,5114,2
havior,5115,2
hi-,5116,2
wheeler,5117,2
jicoupd,5118,2
chal-,5119,2
engi-,5120,2
him,5121,2
experts-exchange,5122,2
from-patterns,5123,2
reproducibly,5124,2
chadd,5125,2
ables,5126,2
masao,5127,2
tuovinen,5128,2
submits,5129,2
pruning,5130,2
inode,5131,2
ceccato,5132,2
diverse,5133,2
ifications,5134,2
hoc,5135,2
depict,5136,2
marco,5137,2
mugnier,5138,2
meet,5139,2
publications,5140,2
granu-,5141,2
debugger,5142,2
transaction-aware,5143,2
monterrey,5144,2
afterthought,5145,2
prerequisite,5146,2
liwerski,5147,2
hu-,5148,2
antic-,5149,2
stand-point,5150,2
return-type,5151,2
enum,5152,2
accompanied,5153,2
afford,5154,2
hy-,5155,2
invocations,5156,2
stillborn,5157,2
expressiveness,5158,2
blake,5159,2
marks,5160,2
getname,5161,2
opera-,5162,2
british,5163,2
bern,5164,2
geographic,5165,2
hier-,5166,2
diverge,5167,2
dramatically,5168,2
regardless,5169,2
hallem,5170,2
principled,5171,2
mizations,5172,2
under-,5173,2
jacek,5174,2
forget,5175,2
merz,5176,2
modifi-,5177,2
bers,5178,2
ument,5179,2
conventional,5180,2
opinions,5181,2
maxarg,5182,2
fac-,5183,2
reflect,5184,2
generalizability,5185,2
dissimilar,5186,2
detec-,5187,2
facs,5188,2
ossher,5189,2
christian,5190,2
quantize,5191,2
pair-wise,5192,2
yyyy,5193,2
replaying,5194,2
coordination,5195,2
modularity,5196,2
exhaustive,5197,2
ics,5198,2
settextcolor,5199,2
awkward,5200,2
clumping,5201,2
havioral,5202,2
laboratory,5203,2
anno-,5204,2
genbank,5205,2
disadvantageous,5206,2
newman,5207,2
sgml,5208,2
lopez,5209,2
certainty,5210,2
dourish,5211,2
calculating,5212,2
classcas-,5213,2
dallmeier,5214,2
quirky,5215,2
preparation,5216,2
delimiter,5217,2
scrappy,5218,2
foreign,5219,2
discontinue,5220,2
gridforge,5221,2
tracker,5222,2
finishes,5223,2
nice,5224,2
orga-,5225,2
hyperbolic,5226,2
spite,5227,2
dawid,5228,2
cies,5229,2
replacement,5230,2
classcast,5231,2
stead,5232,2
enforces,5233,2
e-mails,5234,2
gression,5235,2
radiographies,5236,2
popl,5237,2
properly,5238,2
graduate,5239,2
habitant,5240,2
e-04,5241,2
illus-,5242,2
ira,5243,2
irc,5244,2
tuwien,5245,2
probabilistic,5246,2
isa,5247,2
macroscopic,5248,2
ish,5249,2
communicate,5250,2
accumulated-change,5251,2
rameter,5252,2
parsers,5253,2
repeating,5254,2
protocols,5255,2
crite-,5256,2
itera-,5257,2
sun3pmax,5258,2
united,5259,2
input-,5260,2
invoca-,5261,2
equiva-,5262,2
binutils,5263,2
plored,5264,2
configurations,5265,2
uni-,5266,2
variation,5267,2
shorter,5268,2
partic-,5269,2
niti,5270,2
forge-mapping,5271,2
nits,5272,2
isolating,5273,2
silvia,5274,2
assertion,5275,2
removes,5276,2
fin-00045,5277,2
paquette,5278,2
m-ohba,5279,2
pattern-driven,5280,2
derstand,5281,2
reinhold,5282,2
knowl-,5283,2
web-based,5284,2
morphism,5285,2
m18-3,5286,2
junctive,5287,2
point-,5288,2
tations,5289,2
developers2,5290,2
comprehend,5291,2
compiling,5292,2
ship,5293,2
turn-out,5294,2
false-positives,5295,2
whitney,5296,2
reorders,5297,2
setmaxstack,5298,2
completed,5299,2
demand,5300,2
setter,5301,2
kde4porting,5302,2
sync,5303,2
colleagues,5304,2
jgb,5305,2
vation,5306,2
user-con-,5307,2
estimated,5308,2
inari,5309,2
kaufmann,5310,2
parameter-,5311,2
sibling,5312,2
guidance,5313,2
largely,5314,2
ken-ichi,5315,2
tomatic,5316,2
reps,5317,2
formatted,5318,2
indentifiers,5319,2
tionships,5320,2
overlap-,5321,2
estimator,5322,2
mexico,5323,2
yokomori,5324,2
luck,5325,2
mature,5326,2
detailing,5327,2
sional,5328,2
shun,5329,2
duced,5330,2
temporarily,5331,2
lakhani,5332,2
corrections,5333,2
redundancies,5334,2
s5-s5,5335,2
jections,5336,2
downloadable,5337,2
nschromeurl,5338,2
investigations,5339,2
adds,5340,2
discontinued,5341,2
claudio,5342,2
resenting,5343,2
cascon,5344,2
rieger,5345,2
rcs-type,5346,2
timothy,5347,2
customer,5348,2
rose-based,5349,2
source-,5350,2
built-in,5351,2
revl,5352,2
inheritancedefinition,5353,2
transient,5354,2
arm32,5355,2
nesses,5356,2
isolate,5357,2
vacy,5358,2
customers,5359,2
orig-,5360,2
kishida,5361,2
jul,5362,2
jun,5363,2
getter,5364,2
opti-,5365,2
needless,5366,2
matix,5367,2
inadequately,5368,2
big-inducing,5369,2
kdelibs-authordate,5370,2
searched,5371,2
typedeclaration,5372,2
visiting,5373,2
relates,5374,2
pleted,5375,2
getmethod,5376,2
sourced,5377,2
uml-based,5378,2
outperform,5379,2
historic,5380,2
self-,5381,2
fulfill,5382,2
oftware,5383,2
pened,5384,2
realised,5385,2
reconstructing,5386,2
ordinary,5387,2
hid-,5388,2
recommending,5389,2
hindle,5390,2
plication,5391,2
featspec,5392,2
sig-,5393,2
drawbacks,5394,2
programme,5395,2
perform-,5396,2
missed,5397,2
testcase,5398,2
thors,5399,2
hide,5400,2
skewed,5401,2
ified,5402,2
autopilot,5403,2
non-local,5404,2
reuters,5405,2
universiteit,5406,2
el-ramly,5407,2
collectors,5408,2
kang,5409,2
sankaranarayanan,5410,2
raised,5411,2
relying,5412,2
acknowledge,5413,2
initializers,5414,2
isglobal,5415,2
work-,5416,2
backs,5417,2
insensitive,5418,2
andrews,5419,2
composite,5420,2
spectograph,5421,2
sub-concept,5422,2
vienna,5423,2
quent,5424,2
pgsql,5425,2
accept,5426,2
intro-,5427,2
typi-,5428,2
workaround,5429,2
m68k,5430,2
vast,5431,2
guiding,5432,2
fieldaccess,5433,2
limita-,5434,2
onds,5435,2
taiwan,5436,2
exper-,5437,2
binkley,5438,2
anonymity,5439,2
necula,5440,2
typee,5441,2
pairing,5442,2
normal-,5443,2
nowa-,5444,2
morisio,5445,2
calibrated,5446,2
birdtinderbox,5447,2
negatives,5448,2
matchast,5449,2
individ-,5450,2
pared,5451,2
informed,5452,2
hitz,5453,2
uthariraj,5454,2
queue,5455,2
resembles,5456,2
viewtypes,5457,2
scrollpane,5458,2
tandem,5459,2
correspond-,5460,2
clutterness,5461,2
kiefer,5462,2
orientation,5463,2
olations,5464,2
rittri,5465,2
succinctly,5466,2
use-case,5467,2
cardinality,5468,2
out-a,5469,2
prepare,5470,2
interacting,5471,2
dns-,5472,2
conjunctive,5473,2
reused,5474,2
the-art,5475,2
norway,5476,2
scribes,5477,2
characterised,5478,2
flows,5479,2
behavioral,5480,2
reinforcement,5481,2
structs,5482,2
expose,5483,2
lems,5484,2
imed,5485,2
automate,5486,2
role-based,5487,2
cooperation,5488,2
produc-,5489,2
intel,5490,2
cooperating,5491,2
fse-7,5492,2
universite,5493,2
fractal,5494,2
orders,5495,2
one-time,5496,2
tance,5497,2
experimen-,5498,2
inte-,5499,2
best-performing,5500,2
lab,5501,2
lau,5502,2
suspects,5503,2
akito,5504,2
evolution-based,5505,2
laboration,5506,2
propo-,5507,2
nickell,5508,2
distinguished,5509,2
plug-,5510,2
kbus,5511,2
technische,5512,2
realizable,5513,2
liable,5514,2
crosscheck,5515,2
les,5516,2
neighborhoods,5517,2
mconklin,5518,2
constantine,5519,2
descendants,5520,2
rijsbergen,5521,2
promote,5522,2
li-,5523,2
pri-,5524,2
swanson,5525,2
matumoto,5526,2
imum,5527,2
unable,5528,2
n-1,5529,2
bias,5530,2
care-,5531,2
saturdays,5532,2
thunder-,5533,2
myles,5534,2
termining,5535,2
gevol,5536,2
titled,5537,2
infeasible,5538,2
contemplating,5539,2
nsur-,5540,2
forums,5541,2
traversal,5542,2
hardware,5543,2
preventive,5544,2
pennsylvania,5545,2
lection,5546,2
firewall,5547,2
codecrawler,5548,2
unrepresentative,5549,2
cross-entropy,5550,2
par-,5551,2
chelf,5552,2
conversations,5553,2
pare,5554,2
hunks,5555,2
vestigated,5556,2
oopl,5557,2
fiers,5558,2
vlissides,5559,2
mvmeppc,5560,2
adaptive,5561,2
grateful,5562,2
bins,5563,2
kapser,5564,2
lxr,5565,2
apptram,5566,2
tently,5567,2
groupings,5568,2
london,5569,2
mis-,5570,2
deere,5571,2
recommendations,5572,2
brings,5573,2
serveral,5574,2
traversing,5575,2
exacerbated,5576,2
intriguing,5577,2
textually,5578,2
inheri-,5579,2
gratefully,5580,2
addi-,5581,2
commonality,5582,2
supplies,5583,2
fear,5584,2
tifiers,5585,2
opens,5586,2
skew,5587,2
mitted,5588,2
loadcursora,5589,2
skip,5590,2
mention,5591,2
mal,5592,2
supplied,5593,2
discontinuities,5594,2
md5,5595,2
recognition,5596,2
fingerprints,5597,2
codename,5598,2
dition,5599,2
oper-,5600,2
repeat,5601,2
eclipse-,5602,2
newsgroup,5603,2
opensource,5604,2
sized,5605,2
co-occurs,5606,2
associatations,5607,2
micro-,5608,2
invent,5609,2
disjunctions,5610,2
text-,5611,2
hasler,5612,2
wireg,5613,2
eliminate,5614,2
shares,5615,2
outlining,5616,2
bergman,5617,2
mix,5618,2
micro-pattern,5619,2
javaassist,5620,2
nostrand,5621,2
oped,5622,2
texts,5623,2
inst,5624,2
oper,5625,2
berry,5626,2
meguro,5627,2
folders,5628,2
invest,5629,2
perfective,5630,2
proposals,5631,2
linenumber,5632,2
potatoes,5633,2
ranges,5634,2
enter-,5635,2
nization,5636,2
inves-,5637,2
ciently,5638,2
investi-,5639,2
ireland,5640,2
kateregression,5641,2
berne,5642,2
nmin,5643,2
turbopower,5644,2
enriched,5645,2
constitute,5646,2
tices,5647,2
books,5648,2
naturally,5649,2
flexibility,5650,2
believes,5651,2
mrs,5652,2
fers,5653,2
cutting,5654,2
ests,5655,2
ortuno,5656,2
newline,5657,2
super-class,5658,2
shipped,5659,2
commiters,5660,2
prescribed,5661,2
whois,5662,2
austrian,5663,2
letsche,5664,2
landscape,5665,2
saved,5666,2
pathnames,5667,2
moving,5668,2
maintainers,5669,2
to-patterns,5670,2
permits,5671,2
guess,5672,2
ophir,5673,2
optimistic,5674,2
stretched,5675,2
estimating,5676,2
fourteenth,5677,2
post-matches,5678,2
epsrc,5679,2
attributable,5680,2
intentions,5681,2
jain,5682,2
first-order,5683,2
softwar,5684,2
mistake,5685,2
mjts,5686,2
visited,5687,2
crosses,5688,2
dation,5689,2
usefully,5690,2
macppc,5691,2
top-,5692,2
nce,5693,2
velopers,5694,2
potato,5695,2
comprehending,5696,2
drawicon,5697,2
scaled,5698,2
elaborating,5699,2
tifact,5700,2
simplename,5701,2
ned,5702,2
cessing,5703,2
intepreter,5704,2
enhancements,5705,2
domains,5706,2
istry,5707,2
dqsync,5708,2
backups,5709,2
indexation,5710,2
respective,5711,2
tors,5712,2
transposed,5713,2
nih,5714,2
builds,5715,2
formulation,5716,2
dictionary,5717,2
build2,5718,2
timestamp,5719,2
versionnumber,5720,2
ious,5721,2
down-,5722,2
resulted,5723,2
mimetypeparseexception,5724,2
solver,5725,2
build-,5726,2
imagine,5727,2
collated,5728,2
whatever,5729,2
kdatedocument,5730,2
intrude,5731,2
rity,5732,2
pciide,5733,2
least-cost,5734,2
unifying,5735,2
inspirational,5736,2
sulate,5737,2
jeffrey,5738,2
finnish,5739,2
contextual,5740,2
excludes,5741,2
fielddeclaration,5742,2
gcc-3,5743,2
gorithms,5744,2
runciman,5745,2
termines,5746,2
azureus,5747,2
constantly,5748,2
orlando,5749,2
inverted,5750,2
recurring,5751,2
undocumented,5752,2
ravenbrook,5753,2
weigh,5754,2
pcvt,5755,2
gists,5756,2
entail-,5757,2
harming,5758,2
heras,5759,2
downcast,5760,2
bring,5761,2
edwards,5762,2
investigates,5763,2
promoting,5764,2
engineers,5765,2
consideration,5766,2
frank,5767,2
communications,5768,2
pred_a,5769,2
config,5770,2
essential,5771,2
equiv-,5772,2
exclude,5773,2
freebsd1,5774,2
image,5775,2
ob-,5776,2
bility,5777,2
necessity,5778,2
perez,5779,2
burden,5780,2
mosaic,5781,2
trouble,5782,2
index,5783,2
dictated,5784,2
isbsg,5785,2
of-,5786,2
continuing,5787,2
ods,5788,2
interact-,5789,2
verbose,5790,2
wassenhove,5791,2
meth-,5792,2
claim,5793,2
fittest,5794,2
frag-,5795,2
girba,5796,2
considerable,5797,2
follow-,5798,2
compliant,5799,2
remarks,5800,2
phylogenetic,5801,2
proposal,5802,2
devanbu,5803,2
decentralized,5804,2
plemented,5805,2
austria,5806,2
device,5807,2
conservative,5808,2
sepa-,5809,2
menzies,5810,2
forselius,5811,2
persist,5812,2
object-relational,5813,2
peformance,5814,2
op-,5815,2
analogues,5816,2
transitivity,5817,2
with-,5818,2
santanna,5819,2
or-,5820,2
sualizations,5821,2
read_dirent,5822,2
tin2004-07296,5823,2
pure,5824,2
ory,5825,2
slicers,5826,2
tagging,5827,2
torable,5828,2
ecosystem,5829,2
froehlich,5830,2
capiluppi,5831,2
s4-s3,5832,2
comp,5833,2
uottawa,5834,2
columbia,5835,2
xlib,5836,2
lift,5837,2
top-ranked,5838,2
dard,5839,2
pdts,5840,2
cor-,5841,2
nor-,5842,2
phasize,5843,2
elaborated,5844,2
initialized,5845,2
evidences,5846,2
sensible,5847,2
unnamed,5848,2
novative,5849,2
tokenizer,5850,2
yond,5851,2
unified,5852,2
connecting,5853,2
magic,5854,2
primitivetype,5855,2
cose,5856,2
distributing,5857,2
erudition,5858,2
edison,5859,2
branches,5860,2
lim-,5861,2
call-site,5862,2
sunos,5863,2
florence,5864,2
suffices,5865,2
aims,5866,2
actu-,5867,2
readability,5868,2
boolean,5869,2
begins,5870,2
kanmani,5871,2
coup,5872,2
machine-,5873,2
func-,5874,2
gregate,5875,2
intuitively,5876,2
queried,5877,2
pa-,5878,2
licensed,5879,2
faced,5880,2
faces,5881,2
facet,5882,2
taipei,5883,2
pal,5884,2
dbase,5885,2
andrew,5886,2
revise,5887,2
marize,5888,2
preserving,5889,2
permitting,5890,2
rashid,5891,2
instrument,5892,2
wisdom,5893,2
phpmyadmin,5894,2
pean,5895,2
pdg,5896,2
penner,5897,2
pei,5898,2
concise,5899,2
parallelizing,5900,2
many-to-many,5901,2
preorder,5902,2
grey-shaded,5903,2
hettich,5904,2
prevalence,5905,2
bought,5906,2
ucsd,5907,2
cpan,5908,2
propositions,5909,2
non-javadoc,5910,2
plicitly,5911,2
imposed,5912,2
puted,5913,2
represent-,5914,2
neering,5915,2
functionally,5916,2
disagrees,5917,2
unclear,5918,2
quencing,5919,2
friday,5920,2
isese,5921,2
formerly,5922,2
po-,5923,2
stackoverflow,5924,2
processor,5925,2
compounded,5926,2
reality,5927,2
facto,5928,2
giving,5929,2
oslo,5930,2
frees,5931,2
pasting,5932,2
putation,5933,2
s3-s4,5934,2
smith,5935,2
scheduling,5936,2
pro,5937,2
erties,5938,2
copy-and-paste,5939,2
refining,5940,2
xmlns,5941,2
volatile,5942,2
forming,5943,2
grows,5944,2
accumulated-fix,5945,2
meets,5946,2
regenerate,5947,2
suffers,5948,2
analysing,5949,2
lines-of-code,5950,2
centralization,5951,2
kttsttt,5952,2
globallock,5953,2
imports,5954,2
trec,5955,2
duplicating,5956,2
percent,5957,2
prehension,5958,2
inated,5959,2
oookayama,5960,2
snipped,5961,2
understand-,5962,2
peter,5963,2
tain,5964,2
spars,5965,2
planck,5966,2
famixinstance,5967,2
outdated,5968,2
trait,5969,2
qcr,5970,2
passau,5971,2
extraor-,5972,2
telecommunications,5973,2
extrinsic,5974,2
alpha,5975,2
spans,5976,2
affects,5977,2
home,5978,2
print,5979,2
holl,5980,2
clonedr,5981,2
sons,5982,2
consid-,5983,2
assertions,5984,2
non-obvious,5985,2
bernstein,5986,2
templates,5987,2
laration,5988,2
validating,5989,2
arrays,5990,2
icomparenavi-,5991,2
tarr,5992,2
parts-of-file,5993,2
prise,5994,2
eliminating,5995,2
ferences,5996,2
linden,5997,2
interactively,5998,2
film,5999,2
fill,6000,2
heart,6001,2
recategorized,6002,2
b-y,6003,2
chunking,6004,2
experienced,6005,2
plenware,6006,2
equation,6007,2
s2-,6008,2
opteron,6009,2
writes,6010,2
intentional,6011,2
globals,6012,2
name_property,6013,2
multi-set,6014,2
installer,6015,2
passwd,6016,2
suppo,6017,2
state-of-,6018,2
mainta,6019,2
accumulated-fix-inducing,6020,2
afterward,6021,2
netbsd2,6022,2
lorraine,6023,2
guessed,6024,2
assistance,6025,2
towers,6026,2
entail,6027,2
scribing,6028,2
unsurprisingly,6029,2
izing,6030,2
azureuscoreimpl,6031,2
agree,6032,2
broadcast,6033,2
spain,6034,2
unequally,6035,2
uniform,6036,2
exponen-,6037,2
dependen-,6038,2
stackoverflowerror,6039,2
establishes,6040,2
publi-,6041,2
demonstrates,6042,2
strecker,6043,2
reusing,6044,2
p-vales,6045,2
tract,6046,2
a_1,6047,2
fischer2003,6048,2
version-,6049,2
a_i,6050,2
setting,6051,2
a_n,6052,2
quota,6053,2
ral,6054,2
internally,6055,2
rba,6056,2
southern,6057,2
encap-,6058,2
dual,6059,2
scott,6060,2
meyer,6061,2
copyrights,6062,2
rdf,6063,2
qualities,6064,2
tracted,6065,2
duce,6066,2
ficity,6067,2
trust,6068,2
ag-,6069,2
hppa,6070,2
standardization,6071,2
benjamin,6072,2
faulty,6073,2
agp,6074,2
ria,6075,2
cution,6076,2
dtool16,6077,2
connects,6078,2
submitserver,6079,2
accesses,6080,2
swiss,6081,2
aggregated,6082,2
animated,6083,2
ain,6084,2
drastic,6085,2
skilled,6086,2
defeat,6087,2
outcome,6088,2
verdicts,6089,2
tended,6090,2
rajapakse,6091,2
control-flow-graph-based,6092,2
donald,6093,2
rmi,6094,2
separable,6095,2
adhere,6096,2
cafe,6097,2
mock,6098,2
weakness,6099,2
clearinghouse,6100,2
ration,6101,2
genericity,6102,2
rpm,6103,2
spidered,6104,2
dichotomy,6105,2
fault-finding,6106,2
margin,6107,2
devoted,6108,2
apt,6109,2
relation-,6110,2
calculations,6111,2
corruption,6112,2
succeeded,6113,2
rst,6114,2
in-between,6115,2
arc,6116,2
curly,6117,2
notices,6118,2
can-,6119,2
theories,6120,2
rative,6121,2
justified,6122,2
matchabstractsyntaxtree,6123,2
lowing,6124,2
t99,6125,2
matchdblck,6126,2
instantiation,6127,2
correctness,6128,2
instability,6129,2
neighborhood,6130,2
justifies,6131,2
ava,6132,2
alence,6133,2
heterogenous,6134,2
discourse,6135,2
vidual,6136,2
underpin,6137,2
dangers,6138,2
ctclass,6139,2
slice,6140,2
saving,6141,2
sticky,6142,2
ited,6143,2
malized,6144,2
contextually,6145,2
tyranny,6146,2
persistently,6147,2
libpthread,6148,2
regopenkeya,6149,2
nikkei,6150,2
b_1,6151,2
rothermel,6152,2
cave,6153,2
amsterdam,6154,2
moss,6155,2
tector,6156,2
umented,6157,2
b_m,6158,2
traced,6159,2
fi-33101,6160,2
hannemann,6161,2
saw,6162,2
educated,6163,2
vice-versa,6164,2
hipikat,6165,2
organizations,6166,2
treating,6167,2
compari-,6168,2
ments1,6169,2
dec-,6170,2
facing,6171,2
poses,6172,2
uncovering,6173,2
barnes,6174,2
if-statements,6175,2
infrastructures,6176,2
codehaus,6177,2
appendixes,6178,2
closures,6179,2
checkers,6180,2
posix,6181,2
represe,6182,2
spectrographs,6183,2
tograms,6184,2
humans,6185,2
timated,6186,2
improves,6187,2
recommendation,6188,2
usability,6189,2
sequel,6190,2
exclusively,6191,2
defy,6192,2
selec-,6193,2
distilled,6194,2
non-zero,6195,2
changeregions,6196,2
sna,6197,2
linefeed,6198,2
corporate,6199,2
tietoenator,6200,2
facilities,6201,2
syntactical,6202,2
son,6203,2
testbed,6204,2
sou,6205,2
reviewed,6206,2
alyzed,6207,2
comprises,6208,2
chang-,6209,2
nullpointerexceptions,6210,2
co-occur,6211,2
marcelo,6212,2
installing,6213,2
demo,6214,2
pairings,6215,2
suffi-,6216,2
chance,6217,2
wheel,6218,2
behavioural,6219,2
stance,6220,2
closest,6221,2
handles,6222,2
coherent,6223,2
delta,6224,2
stl,6225,2
invokes,6226,2
generalization,6227,2
methoddeclaration,6228,2
assump-,6229,2
managed,6230,2
cartoon,6231,2
svn,6232,2
story,6233,2
szymanski,6234,2
hp300,6235,2
advocate,6236,2
interviews,6237,2
distinctions,6238,2
web-services,6239,2
coordinate,6240,2
deficiencies,6241,2
disambiguate,6242,2
createreturn,6243,2
syr,6244,2
draw-,6245,2
triples,6246,2
shrinking,6247,2
aligned,6248,2
obser-,6249,2
rightly,6250,2
cross-referencers,6251,2
ides,6252,2
instanti-,6253,2
substantially,6254,2
neighbouring,6255,2
co-depen-,6256,2
renam-,6257,2
oscon,6258,2
eralizable,6259,2
flat,6260,2
parameterization,6261,2
transducers,6262,2
argument,6263,2
relabeled,6264,2
unary,6265,2
sage,6266,2
versa,6267,2
well-,6268,2
tar,6269,2
unmaintained,6270,2
bouquet,6271,2
cerns,6272,2
count-,6273,2
covering,6274,2
tune,6275,2
terminates,6276,2
targeting,6277,2
delegating,6278,2
cat,6279,2
satisfy,6280,2
passive,6281,2
really,6282,2
arguments,6283,2
file-,6284,2
half,6285,1
upload,6286,1
unavailable,6287,1
afterthought1,6288,1
descriptor,6289,1
sam-,6290,1
pics,6291,1
sake,6292,1
tes,6293,1
spreading,6294,1
coincide,6295,1
ham-,6296,1
low-density,6297,1
prioritization,6298,1
remai,6299,1
feedthrough,6300,1
roll,6301,1
rcentage,6302,1
string-to-string,6303,1
pies,6304,1
piel,6305,1
non-validated,6306,1
datab,6307,1
derstanding,6308,1
hamm,6309,1
metalevel,6310,1
entering,6311,1
istics,6312,1
cge,6313,1
cgi,6314,1
thy,6315,1
blogs,6316,1
tid,6317,1
ncbi,6318,1
til,6319,1
asynchronously,6320,1
deform,6321,1
evospaces,6322,1
seamonkeylayout,6323,1
logins,6324,1
termine,6325,1
hypotheses5,6326,1
expre,6327,1
patrick,6328,1
plotting,6329,1
room,6330,1
infobug,6331,1
ana-,6332,1
permit,6333,1
tly,6334,1
hav-,6335,1
norex,6336,1
gained,6337,1
system-user,6338,1
specializa-,6339,1
buckley,6340,1
anal,6341,1
respon-,6342,1
iterates,6343,1
machdep,6344,1
rogram-,6345,1
grated,6346,1
instantiate,6347,1
libnspr4-dev,6348,1
iterated,6349,1
tos,6350,1
reproducibility,6351,1
resnick,6352,1
acteristics,6353,1
comparator,6354,1
interchangeably,6355,1
cod,6356,1
sato,6357,1
coh,6358,1
kitchenham,6359,1
col,6360,1
cou,6361,1
emplo,6362,1
freqseq-post,6363,1
time-,6364,1
phpmyad-,6365,1
tre,6366,1
conveniently,6367,1
cpu,6368,1
violation,6369,1
scription,6370,1
saza,6371,1
daveho,6372,1
chicken,6373,1
v5a,6374,1
proc-,6375,1
id-pairs,6376,1
normalizemimetypeparameter,6377,1
aforementioned,6378,1
misrepr,6379,1
csc,6380,1
analys,6381,1
directing,6382,1
sketch,6383,1
exceeds,6384,1
matical,6385,1
vertebrate,6386,1
notation,6387,1
seamon-,6388,1
cts,6389,1
probable,6390,1
courtney,6391,1
two-pronged,6392,1
defini-,6393,1
distribute,6394,1
attach,6395,1
ingredient,6396,1
codeweb,6397,1
forbidden,6398,1
desires,6399,1
christley,6400,1
cessors,6401,1
concep-,6402,1
tect,6403,1
type-checked,6404,1
reflection,6405,1
suites,6406,1
bitrary,6407,1
trade-offs,6408,1
compiles-to,6409,1
campus,6410,1
yadohisa,6411,1
split-,6412,1
ssed,6413,1
attrib,6414,1
offerings,6415,1
ncsu,6416,1
stars,6417,1
watson,6418,1
decidable,6419,1
re-order,6420,1
abreast,6421,1
measurem,6422,1
ected,6423,1
complementary,6424,1
strcpy,6425,1
enter,6426,1
flowers,6427,1
obvio,6428,1
rection,6429,1
sses,6430,1
non-clone,6431,1
submitting,6432,1
inherita,6433,1
collegial,6434,1
planned,6435,1
quantizing,6436,1
leases,6437,1
acyclic,6438,1
consult,6439,1
sayyad,6440,1
jmaletic,6441,1
ual,6442,1
harald,6443,1
jicptji,6444,1
heterogeneity,6445,1
esaps,6446,1
answ,6447,1
compact,6448,1
assitance,6449,1
tell,6450,1
appserver,6451,1
cluttered,6452,1
italic,6453,1
pendencies,6454,1
dan,6455,1
huzefa,6456,1
dat,6457,1
jordan,6458,1
videira,6459,1
flattened,6460,1
uct,6461,1
dbg,6462,1
nullpointerexception,6463,1
compare2,6464,1
ferenc,6465,1
ude,6466,1
alteratively,6467,1
tens,6468,1
jiawei,6469,1
ogenetic,6470,1
exotic,6471,1
ues,6472,1
methodologically,6473,1
hash-based,6474,1
threads,6475,1
require-,6476,1
wireless,6477,1
ximian,6478,1
encapsulate,6479,1
resent,6480,1
fined,6481,1
appends,6482,1
dfo,6483,1
beginnings,6484,1
xisting,6485,1
grase,6486,1
akito-m,6487,1
bining,6488,1
grasp,6489,1
positories,6490,1
distinctive,6491,1
find-,6492,1
gonzui,6493,1
costless,6494,1
learn-,6495,1
ecifying,6496,1
posters,6497,1
staff,6498,1
leong,6499,1
yuan,6500,1
returning,6501,1
dif,6502,1
gustafson,6503,1
dir,6504,1
tautology,6505,1
banff,6506,1
dence,6507,1
angeles,6508,1
hancock,6509,1
aiken,6510,1
quests,6511,1
paulson,6512,1
ule,6513,1
misleading,6514,1
acters,6515,1
anism,6516,1
inlines,6517,1
unconfirmed,6518,1
apposite,6519,1
corporate-sponsored,6520,1
nspired,6521,1
highlight-regexp,6522,1
elabo-,6523,1
kyoto,6524,1
dll,6525,1
up-,6526,1
saintlouis,6527,1
kling,6528,1
do-,6529,1
uently,6530,1
locc,6531,1
stale,6532,1
aying,6533,1
dns,6534,1
electrical,6535,1
plethora,6536,1
hoping,6537,1
gdiff,6538,1
